[2025-07-28 17:22:51] ERROR: invalid literal for int() with base 10: '24964                          47296'
[2025-07-28 17:24:03] PSS=698169 PrivateOther=387680 Graphics=143648 JavaHeap=24328 NativeHeap=73280
[2025-07-28 17:34:04] PSS=735408 PrivateOther=386588 Graphics=143648 JavaHeap=58904 NativeHeap=74828
[2025-07-31 04:54:37] | MaxTemp=63.5°C PSS=853077 PrivateOther=464732 Graphics=168820 JavaHeap=67288 NativeHeap=81784 | MemFree=191364kB MemAvailable=977896kB SwapFree=1080332kB SwapTotal=2097148kB | Uptime=88582s BootCompleted=1
[2025-07-31 05:04:38] | MaxTemp=62.2°C PSS=808148 PrivateOther=387248 Graphics=168820 JavaHeap=25108 NativeHeap=81656 | MemFree=128252kB MemAvailable=961468kB SwapFree=1081144kB SwapTotal=2097148kB | Uptime=89183s BootCompleted=1
[2025-07-31 05:14:38] | MaxTemp=62.2°C PSS=808790 PrivateOther=464484 Graphics=168820 JavaHeap=23184 NativeHeap=81584 | MemFree=176652kB MemAvailable=988012kB SwapFree=1081400kB SwapTotal=2097148kB | Uptime=89784s BootCompleted=1
[2025-07-31 05:24:39] | MaxTemp=61.9°C PSS=853098 PrivateOther=467600 Graphics=168820 JavaHeap=53432 NativeHeap=92876 | MemFree=134800kB MemAvailable=892932kB SwapFree=1051948kB SwapTotal=2097148kB | Uptime=90384s BootCompleted=1
[2025-07-31 05:34:40] | MaxTemp=61.9°C PSS=805622 PrivateOther=389052 Graphics=168820 JavaHeap=23040 NativeHeap=80196 | MemFree=135404kB MemAvailable=850056kB SwapFree=1056324kB SwapTotal=2097148kB | Uptime=90985s BootCompleted=1
[2025-07-31 05:44:40] | MaxTemp=62.2°C PSS=853670 PrivateOther=392680 Graphics=168820 JavaHeap=67212 NativeHeap=80080 | MemFree=225840kB MemAvailable=940492kB SwapFree=1058096kB SwapTotal=2097148kB | Uptime=91586s BootCompleted=1
[2025-07-31 05:54:41] | MaxTemp=61.6°C PSS=846734 PrivateOther=460832 Graphics=168820 JavaHeap=67048 NativeHeap=80172 | MemFree=217860kB MemAvailable=933592kB SwapFree=1060136kB SwapTotal=2097148kB | Uptime=92187s BootCompleted=1
[2025-07-31 06:04:42] | MaxTemp=62.8°C PSS=807782 PrivateOther=464892 Graphics=168820 JavaHeap=23860 NativeHeap=80056 | MemFree=226440kB MemAvailable=941456kB SwapFree=1061928kB SwapTotal=2097148kB | Uptime=92787s BootCompleted=1
[2025-07-31 06:14:43] | MaxTemp=61.9°C PSS=798212 PrivateOther=384060 Graphics=168820 JavaHeap=20724 NativeHeap=79936 | MemFree=197516kB MemAvailable=911868kB SwapFree=1063976kB SwapTotal=2097148kB | Uptime=93388s BootCompleted=1
[2025-07-31 06:24:44] | MaxTemp=61.6°C PSS=834123 PrivateOther=462680 Graphics=168820 JavaHeap=46424 NativeHeap=86384 | MemFree=176648kB MemAvailable=913360kB SwapFree=1067816kB SwapTotal=2097148kB | Uptime=93989s BootCompleted=1
[2025-07-31 06:34:44] | MaxTemp=61.6°C PSS=815238 PrivateOther=388896 Graphics=168820 JavaHeap=32452 NativeHeap=80204 | MemFree=162196kB MemAvailable=904952kB SwapFree=1062828kB SwapTotal=2097148kB | Uptime=94590s BootCompleted=1
[2025-07-31 06:44:45] | MaxTemp=67.0°C PSS=852708 PrivateOther=391796 Graphics=168820 JavaHeap=67552 NativeHeap=80148 | MemFree=153428kB MemAvailable=882160kB SwapFree=1083240kB SwapTotal=2097148kB | Uptime=95190s BootCompleted=1
[2025-07-31 06:54:46] | MaxTemp=62.8°C PSS=855530 PrivateOther=468348 Graphics=168820 JavaHeap=68096 NativeHeap=80092 | MemFree=140640kB MemAvailable=874504kB SwapFree=1085032kB SwapTotal=2097148kB | Uptime=95791s BootCompleted=1
[2025-07-31 07:04:47] | MaxTemp=61.9°C PSS=800339 PrivateOther=457444 Graphics=168820 JavaHeap=22256 NativeHeap=77284 | MemFree=154952kB MemAvailable=880512kB SwapFree=1076448kB SwapTotal=2097148kB | Uptime=96392s BootCompleted=1
[2025-07-31 07:14:47] | MaxTemp=61.6°C PSS=806968 PrivateOther=385704 Graphics=168820 JavaHeap=26128 NativeHeap=76952 | MemFree=201204kB MemAvailable=933148kB SwapFree=1076412kB SwapTotal=2097148kB | Uptime=96993s BootCompleted=1
[2025-07-31 07:24:48] | MaxTemp=64.1°C PSS=840122 PrivateOther=463408 Graphics=168820 JavaHeap=49740 NativeHeap=83572 | MemFree=107660kB MemAvailable=847708kB SwapFree=1077816kB SwapTotal=2097148kB | Uptime=97593s BootCompleted=1
[2025-07-31 07:34:49] | MaxTemp=67.0°C PSS=844966 PrivateOther=457516 Graphics=168820 JavaHeap=67200 NativeHeap=76528 | MemFree=125232kB MemAvailable=865780kB SwapFree=1051360kB SwapTotal=2097148kB | Uptime=98194s BootCompleted=1
[2025-07-31 07:44:50] | MaxTemp=62.2°C PSS=807253 PrivateOther=387716 Graphics=168820 JavaHeap=24016 NativeHeap=75872 | MemFree=122744kB MemAvailable=856172kB SwapFree=1050428kB SwapTotal=2097148kB | Uptime=98795s BootCompleted=1
[2025-07-31 07:54:50] | MaxTemp=61.6°C PSS=846628 PrivateOther=457476 Graphics=168820 JavaHeap=68132 NativeHeap=75908 | MemFree=165360kB MemAvailable=899832kB SwapFree=1021048kB SwapTotal=2097148kB | Uptime=99395s BootCompleted=1
[2025-07-31 08:04:51] | MaxTemp=61.9°C PSS=803236 PrivateOther=459000 Graphics=168820 JavaHeap=23112 NativeHeap=75900 | MemFree=151168kB MemAvailable=887320kB SwapFree=1023096kB SwapTotal=2097148kB | Uptime=99996s BootCompleted=1
[2025-07-31 08:14:52] | MaxTemp=62.5°C PSS=806182 PrivateOther=382420 Graphics=168820 JavaHeap=26024 NativeHeap=72772 | MemFree=238936kB MemAvailable=948364kB SwapFree=1054692kB SwapTotal=2097148kB | Uptime=100597s BootCompleted=1
[2025-07-31 08:24:52] | MaxTemp=62.8°C PSS=848869 PrivateOther=386940 Graphics=168820 JavaHeap=55376 NativeHeap=81168 | MemFree=166464kB MemAvailable=878836kB SwapFree=1058020kB SwapTotal=2097148kB | Uptime=101198s BootCompleted=1
[2025-07-31 08:34:53] | MaxTemp=63.8°C PSS=851965 PrivateOther=463392 Graphics=168820 JavaHeap=65392 NativeHeap=72748 | MemFree=185912kB MemAvailable=885872kB SwapFree=1057796kB SwapTotal=2097148kB | Uptime=101799s BootCompleted=1
[2025-07-31 08:44:54] | MaxTemp=64.5°C PSS=804837 PrivateOther=458652 Graphics=168820 JavaHeap=23040 NativeHeap=72636 | MemFree=143068kB MemAvailable=843424kB SwapFree=1058528kB SwapTotal=2097148kB | Uptime=102399s BootCompleted=1
[2025-07-31 08:54:55] | MaxTemp=63.8°C PSS=807340 PrivateOther=463264 Graphics=168820 JavaHeap=21204 NativeHeap=72720 | MemFree=179984kB MemAvailable=878820kB SwapFree=1058784kB SwapTotal=2097148kB | Uptime=103000s BootCompleted=1
[2025-07-31 09:04:56] | MaxTemp=64.1°C PSS=801638 PrivateOther=456836 Graphics=168820 JavaHeap=21612 NativeHeap=72768 | MemFree=334056kB MemAvailable=1033588kB SwapFree=1084128kB SwapTotal=2097148kB | Uptime=103601s BootCompleted=1
[2025-07-31 09:14:56] | MaxTemp=64.8°C PSS=808269 PrivateOther=386692 Graphics=168820 JavaHeap=23652 NativeHeap=72736 | MemFree=318164kB MemAvailable=1015964kB SwapFree=1084384kB SwapTotal=2097148kB | Uptime=104202s BootCompleted=1
[2025-07-31 09:24:57] | MaxTemp=64.8°C PSS=835666 PrivateOther=381856 Graphics=168820 JavaHeap=48100 NativeHeap=80516 | MemFree=321712kB MemAvailable=1022960kB SwapFree=1088992kB SwapTotal=2097148kB | Uptime=104803s BootCompleted=1
[2025-07-31 09:34:58] | MaxTemp=66.7°C PSS=849747 PrivateOther=383424 Graphics=168820 JavaHeap=66532 NativeHeap=72844 | MemFree=175816kB MemAvailable=939352kB SwapFree=1064884kB SwapTotal=2097148kB | Uptime=105403s BootCompleted=1
[2025-07-31 09:44:59] | MaxTemp=65.1°C PSS=810086 PrivateOther=386868 Graphics=168820 JavaHeap=23056 NativeHeap=72780 | MemFree=257424kB MemAvailable=1033780kB SwapFree=1048712kB SwapTotal=2097148kB | Uptime=106004s BootCompleted=1
[2025-07-31 09:55:00] | MaxTemp=65.4°C PSS=805676 PrivateOther=457092 Graphics=168820 JavaHeap=23776 NativeHeap=72788 | MemFree=290092kB MemAvailable=1073736kB SwapFree=1048192kB SwapTotal=2097148kB | Uptime=106605s BootCompleted=1
[2025-07-31 10:05:01] | MaxTemp=64.8°C PSS=848574 PrivateOther=384460 Graphics=168820 JavaHeap=66636 NativeHeap=71284 | MemFree=238964kB MemAvailable=1083996kB SwapFree=1058660kB SwapTotal=2097148kB | Uptime=107206s BootCompleted=1
[2025-07-31 10:15:02] | MaxTemp=63.8°C PSS=803817 PrivateOther=456288 Graphics=168820 JavaHeap=25060 NativeHeap=71200 | MemFree=171484kB MemAvailable=1043032kB SwapFree=1050288kB SwapTotal=2097148kB | Uptime=107807s BootCompleted=1
[2025-07-31 10:25:02] | MaxTemp=65.4°C PSS=825000 PrivateOther=382848 Graphics=168820 JavaHeap=43140 NativeHeap=71228 | MemFree=151068kB MemAvailable=976500kB SwapFree=1054356kB SwapTotal=2097148kB | Uptime=108408s BootCompleted=1
[2025-07-31 10:35:03] | MaxTemp=64.8°C PSS=851525 PrivateOther=384324 Graphics=168820 JavaHeap=66888 NativeHeap=71092 | MemFree=236288kB MemAvailable=1059908kB SwapFree=1049892kB SwapTotal=2097148kB | Uptime=109008s BootCompleted=1
[2025-07-31 10:45:04] | MaxTemp=64.1°C PSS=809586 PrivateOther=380340 Graphics=168820 JavaHeap=28268 NativeHeap=71128 | MemFree=176212kB MemAvailable=997032kB SwapFree=1053192kB SwapTotal=2097148kB | Uptime=109609s BootCompleted=1
[2025-07-31 10:55:05] | MaxTemp=65.4°C PSS=858925 PrivateOther=393752 Graphics=169412 JavaHeap=62704 NativeHeap=71504 | MemFree=120080kB MemAvailable=940256kB SwapFree=1026112kB SwapTotal=2097148kB | Uptime=110210s BootCompleted=1
[2025-07-31 11:05:06] | MaxTemp=66.1°C PSS=867832 PrivateOther=392304 Graphics=169412 JavaHeap=68704 NativeHeap=71436 | MemFree=178232kB MemAvailable=991292kB SwapFree=1046476kB SwapTotal=2097148kB | Uptime=110811s BootCompleted=1
[2025-07-31 11:15:06] | MaxTemp=66.1°C PSS=870972 PrivateOther=394540 Graphics=169412 JavaHeap=69296 NativeHeap=71180 | MemFree=118660kB MemAvailable=946728kB SwapFree=1072708kB SwapTotal=2097148kB | Uptime=111411s BootCompleted=1
[2025-07-31 11:25:07] | MaxTemp=64.8°C PSS=859241 PrivateOther=394532 Graphics=169412 JavaHeap=48168 NativeHeap=77768 | MemFree=156188kB MemAvailable=944124kB SwapFree=1100032kB SwapTotal=2097148kB | Uptime=112012s BootCompleted=1
[2025-07-31 11:35:08] | MaxTemp=65.8°C PSS=812759 PrivateOther=377524 Graphics=169412 JavaHeap=24900 NativeHeap=71088 | MemFree=219264kB MemAvailable=1011036kB SwapFree=1098428kB SwapTotal=2097148kB | Uptime=112613s BootCompleted=1
[2025-07-31 11:45:09] | MaxTemp=65.1°C PSS=863571 PrivateOther=379208 Graphics=169412 JavaHeap=73960 NativeHeap=71120 | MemFree=185256kB MemAvailable=978248kB SwapFree=1086740kB SwapTotal=2097148kB | Uptime=113214s BootCompleted=1
[2025-07-31 11:55:10] | MaxTemp=66.1°C PSS=850938 PrivateOther=373348 Graphics=169412 JavaHeap=66880 NativeHeap=69372 | MemFree=193692kB MemAvailable=967560kB SwapFree=1050400kB SwapTotal=2097148kB | Uptime=113815s BootCompleted=1
[2025-07-31 12:05:10] | MaxTemp=65.1°C PSS=814091 PrivateOther=380044 Graphics=169412 JavaHeap=23372 NativeHeap=69272 | MemFree=200404kB MemAvailable=976016kB SwapFree=1050912kB SwapTotal=2097148kB | Uptime=114416s BootCompleted=1
[2025-07-31 12:15:11] | MaxTemp=65.1°C PSS=847784 PrivateOther=370016 Graphics=169412 JavaHeap=67004 NativeHeap=69192 | MemFree=181988kB MemAvailable=957828kB SwapFree=1051800kB SwapTotal=2097148kB | Uptime=115016s BootCompleted=1
[2025-07-31 12:25:12] | MaxTemp=64.8°C PSS=842971 PrivateOther=448968 Graphics=169412 JavaHeap=48664 NativeHeap=77252 | MemFree=126064kB MemAvailable=909460kB SwapFree=1053924kB SwapTotal=2097148kB | Uptime=115617s BootCompleted=1
[2025-07-31 12:35:13] | MaxTemp=64.5°C PSS=812114 PrivateOther=374016 Graphics=169412 JavaHeap=27096 NativeHeap=68860 | MemFree=220040kB MemAvailable=1007076kB SwapFree=1043140kB SwapTotal=2097148kB | Uptime=116218s BootCompleted=1
[2025-07-31 12:45:13] | MaxTemp=64.1°C PSS=855172 PrivateOther=376988 Graphics=169412 JavaHeap=67172 NativeHeap=68872 | MemFree=218372kB MemAvailable=1004296kB SwapFree=1056196kB SwapTotal=2097148kB | Uptime=116818s BootCompleted=1
[2025-07-31 12:55:14] | MaxTemp=64.8°C PSS=848104 PrivateOther=370060 Graphics=169412 JavaHeap=67804 NativeHeap=68892 | MemFree=119276kB MemAvailable=896716kB SwapFree=1064388kB SwapTotal=2097148kB | Uptime=117419s BootCompleted=1
[2025-07-31 13:05:15] | MaxTemp=64.5°C PSS=809774 PrivateOther=375128 Graphics=169412 JavaHeap=23796 NativeHeap=68912 | MemFree=159980kB MemAvailable=941840kB SwapFree=1060532kB SwapTotal=2097148kB | Uptime=118020s BootCompleted=1
[2025-07-31 13:15:16] | MaxTemp=64.1°C PSS=845148 PrivateOther=442608 Graphics=169412 JavaHeap=65956 NativeHeap=68824 | MemFree=161700kB MemAvailable=943364kB SwapFree=1062580kB SwapTotal=2097148kB | Uptime=118621s BootCompleted=1
[2025-07-31 13:25:17] | MaxTemp=63.8°C PSS=846007 PrivateOther=373572 Graphics=169412 JavaHeap=51944 NativeHeap=78020 | MemFree=162724kB MemAvailable=939560kB SwapFree=1085596kB SwapTotal=2097148kB | Uptime=119222s BootCompleted=1
[2025-07-31 13:35:18] | MaxTemp=62.8°C PSS=818014 PrivateOther=453044 Graphics=169412 JavaHeap=27672 NativeHeap=68664 | MemFree=263960kB MemAvailable=1039428kB SwapFree=1081452kB SwapTotal=2097148kB | Uptime=119823s BootCompleted=1
[2025-07-31 13:45:18] | MaxTemp=62.2°C PSS=810240 PrivateOther=447888 Graphics=169416 JavaHeap=25440 NativeHeap=68644 | MemFree=186192kB MemAvailable=961428kB SwapFree=1081416kB SwapTotal=2097148kB | Uptime=120424s BootCompleted=1
[2025-07-31 13:55:19] | MaxTemp=62.2°C PSS=855248 PrivateOther=451392 Graphics=169416 JavaHeap=67032 NativeHeap=68620 | MemFree=193128kB MemAvailable=962280kB SwapFree=1081404kB SwapTotal=2097148kB | Uptime=121024s BootCompleted=1
[2025-07-31 14:05:20] | MaxTemp=62.2°C PSS=849347 PrivateOther=370752 Graphics=169416 JavaHeap=65072 NativeHeap=65736 | MemFree=245424kB MemAvailable=982484kB SwapFree=1081032kB SwapTotal=2097148kB | Uptime=121625s BootCompleted=1
[2025-07-31 14:15:21] | MaxTemp=62.2°C PSS=809116 PrivateOther=448248 Graphics=169416 JavaHeap=21860 NativeHeap=65724 | MemFree=278592kB MemAvailable=1013980kB SwapFree=1082824kB SwapTotal=2097148kB | Uptime=122226s BootCompleted=1
[2025-07-31 14:25:21] | MaxTemp=62.2°C PSS=854538 PrivateOther=376364 Graphics=169416 JavaHeap=58156 NativeHeap=72716 | MemFree=132196kB MemAvailable=905380kB SwapFree=1072604kB SwapTotal=2097148kB | Uptime=122827s BootCompleted=1
[2025-07-31 14:35:22] | MaxTemp=62.5°C PSS=850010 PrivateOther=370768 Graphics=169416 JavaHeap=65728 NativeHeap=65796 | MemFree=176920kB MemAvailable=954548kB SwapFree=1066408kB SwapTotal=2097148kB | Uptime=123427s BootCompleted=1
[2025-07-31 14:45:23] | MaxTemp=65.8°C PSS=810470 PrivateOther=376272 Graphics=169416 JavaHeap=20844 NativeHeap=65568 | MemFree=274792kB MemAvailable=1052284kB SwapFree=1066008kB SwapTotal=2097148kB | Uptime=124028s BootCompleted=1
[2025-07-31 14:55:23] | MaxTemp=67.4°C PSS=853629 PrivateOther=448520 Graphics=169416 JavaHeap=65536 NativeHeap=65952 | MemFree=178292kB MemAvailable=960408kB SwapFree=1065688kB SwapTotal=2097148kB | Uptime=124629s BootCompleted=1
[2025-07-31 15:05:24] | MaxTemp=62.2°C PSS=857624 PrivateOther=376744 Graphics=169416 JavaHeap=65832 NativeHeap=66040 | MemFree=231428kB MemAvailable=1014776kB SwapFree=1065260kB SwapTotal=2097148kB | Uptime=125229s BootCompleted=1
[2025-07-31 15:15:25] | MaxTemp=62.8°C PSS=807189 PrivateOther=370292 Graphics=169416 JavaHeap=21672 NativeHeap=65988 | MemFree=245740kB MemAvailable=1029080kB SwapFree=1064900kB SwapTotal=2097148kB | Uptime=125830s BootCompleted=1
[2025-07-31 15:25:26] | MaxTemp=64.1°C PSS=855162 PrivateOther=447544 Graphics=169416 JavaHeap=54008 NativeHeap=77756 | MemFree=129080kB MemAvailable=914500kB SwapFree=1067320kB SwapTotal=2097148kB | Uptime=126431s BootCompleted=1
[2025-07-31 15:35:26] | MaxTemp=61.9°C PSS=848594 PrivateOther=368224 Graphics=169416 JavaHeap=64732 NativeHeap=65796 | MemFree=161116kB MemAvailable=932180kB SwapFree=1072556kB SwapTotal=2097148kB | Uptime=127031s BootCompleted=1
[2025-07-31 15:45:27] | MaxTemp=68.3°C PSS=811305 PrivateOther=373868 Graphics=169416 JavaHeap=21924 NativeHeap=65628 | MemFree=98872kB MemAvailable=865900kB SwapFree=1064048kB SwapTotal=2097148kB | Uptime=127632s BootCompleted=1
[2025-07-31 15:55:28] | MaxTemp=67.4°C PSS=852389 PrivateOther=444364 Graphics=169416 JavaHeap=65820 NativeHeap=62572 | MemFree=152028kB MemAvailable=896504kB SwapFree=1065848kB SwapTotal=2097148kB | Uptime=128233s BootCompleted=1
[2025-07-31 16:05:29] | MaxTemp=63.5°C PSS=852009 PrivateOther=369988 Graphics=169416 JavaHeap=64208 NativeHeap=62556 | MemFree=138188kB MemAvailable=859152kB SwapFree=1069256kB SwapTotal=2097148kB | Uptime=128834s BootCompleted=1
[2025-07-31 16:15:30] | MaxTemp=68.3°C PSS=816592 PrivateOther=436124 Graphics=169416 JavaHeap=27384 NativeHeap=62596 | MemFree=343728kB MemAvailable=1063928kB SwapFree=1071368kB SwapTotal=2097148kB | Uptime=129435s BootCompleted=1
[2025-07-31 16:25:30] | MaxTemp=66.4°C PSS=847502 PrivateOther=436332 Graphics=169416 JavaHeap=51504 NativeHeap=69260 | MemFree=263020kB MemAvailable=994244kB SwapFree=1075464kB SwapTotal=2097148kB | Uptime=130035s BootCompleted=1
[2025-07-31 16:35:31] | MaxTemp=62.5°C PSS=859622 PrivateOther=374256 Graphics=169416 JavaHeap=67200 NativeHeap=62740 | MemFree=248172kB MemAvailable=981340kB SwapFree=1050168kB SwapTotal=2097148kB | Uptime=130636s BootCompleted=1
[2025-07-31 16:45:32] | MaxTemp=67.0°C PSS=807567 PrivateOther=368392 Graphics=169416 JavaHeap=20584 NativeHeap=62884 | MemFree=248420kB MemAvailable=982368kB SwapFree=1052216kB SwapTotal=2097148kB | Uptime=131237s BootCompleted=1
[2025-07-31 16:55:33] | MaxTemp=68.0°C PSS=857025 PrivateOther=374108 Graphics=169416 JavaHeap=64536 NativeHeap=62964 | MemFree=210688kB MemAvailable=947324kB SwapFree=1056824kB SwapTotal=2097148kB | Uptime=131838s BootCompleted=1
[2025-07-31 17:05:33] | MaxTemp=66.7°C PSS=848935 PrivateOther=431724 Graphics=169416 JavaHeap=63996 NativeHeap=62588 | MemFree=232080kB MemAvailable=972428kB SwapFree=1050020kB SwapTotal=2097148kB | Uptime=132438s BootCompleted=1
[2025-07-31 17:15:34] | MaxTemp=66.4°C PSS=816828 PrivateOther=372092 Graphics=169416 JavaHeap=26508 NativeHeap=62616 | MemFree=186244kB MemAvailable=954124kB SwapFree=1059756kB SwapTotal=2097148kB | Uptime=133039s BootCompleted=1
[2025-07-31 17:25:35] | MaxTemp=67.0°C PSS=838506 PrivateOther=364540 Graphics=169416 JavaHeap=48184 NativeHeap=69076 | MemFree=132752kB MemAvailable=893824kB SwapFree=1065448kB SwapTotal=2097148kB | Uptime=133640s BootCompleted=1
[2025-07-31 17:35:35] | MaxTemp=69.0°C PSS=853048 PrivateOther=368116 Graphics=169416 JavaHeap=65804 NativeHeap=62540 | MemFree=175892kB MemAvailable=990260kB SwapFree=1065084kB SwapTotal=2097148kB | Uptime=134240s BootCompleted=1
[2025-07-31 17:45:36] | MaxTemp=68.0°C PSS=806319 PrivateOther=367480 Graphics=169416 JavaHeap=20328 NativeHeap=62208 | MemFree=229592kB MemAvailable=1043752kB SwapFree=1067132kB SwapTotal=2097148kB | Uptime=134841s BootCompleted=1
